Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
120	1.1900	218.433884	-1700.463989	853.038696	230.289948	-1677.409546	975.511047	144.550095	-1563.976440	492.074249	156.248138	-1695.461426	858.116943	144.275497	-1515.729004	102.485130	98.400810	-1375.364136	107.182968	270.091888	-1838.793457	496.491577	280.619690	-1705.466553	847.960327	243.045685	-2037.136353	151.820343	252.667038	-1931.346924	42.187401	217.095383	-1627.618042	1369.974243	219.877563	-1634.809692	1175.640259
121	1.2000	218.079758	-1674.025757	859.484985	229.827972	-1650.406738	981.859985	146.143829	-1540.154297	495.866425	155.867798	-1669.351196	864.555176	146.201874	-1474.542603	106.728722	103.985962	-1333.027100	111.203079	270.942688	-1814.175903	502.892731	280.291748	-1678.700439	854.414673	244.621811	-2020.144409	162.570190	253.568527	-1925.414795	43.198524	214.914505	-1602.799438	1376.144531	218.450577	-1609.044800	1182.412109
122	1.2100	217.746490	-1647.710449	865.385925	229.240952	-1623.626099	987.694458	147.691940	-1516.792480	498.963531	155.504105	-1643.372559	870.381226	148.497620	-1437.600342	110.760979	110.113838	-1294.970215	114.250046	271.913513	-1786.481934	507.647034	279.988861	-1652.048218	860.390564	246.061325	-2001.408081	173.438782	254.800827	-1917.748535	46.049557	212.890686	-1577.997192	1381.670898	217.088135	-1583.459229	1188.549072
123	1.2200	217.404160	-1621.517822	870.545837	228.547302	-1597.134644	992.827515	149.210632	-1493.852051	501.349335	155.130005	-1617.513184	875.422119	151.184052	-1405.077271	114.123039	116.667107	-1261.431763	115.966019	273.005005	-1756.049805	510.657715	279.678345	-1625.522583	865.669556	247.300385	-1981.121460	184.428192	256.346344	-1907.692261	50.900387	211.028580	-1553.201538	1386.373413	215.802475	-1558.051636	1193.838867
124	1.2300	217.025726	-1595.432251	874.787231	227.765335	-1570.977539	997.090881	150.705841	-1471.316284	502.996277	154.720978	-1591.744385	879.520874	154.270096	-1377.017578	116.450523	123.503372	-1232.511230	116.042068	274.229645	-1723.306396	511.963135	279.330444	-1599.120117	870.053467	248.321640	-1959.371338	195.487900	258.169952	-1894.582642	57.615570	209.323959	-1528.400879	1390.101685	214.603745	-1532.811279	1198.098999
125	1.2400	216.591293	-1569.429932	877.956970	226.913895	-1545.178345	1000.336792	152.172073	-1449.189087	503.861786	154.259003	-1566.030762	882.541016	157.745560	-1353.347900	117.499969	130.468872	-1208.177490	114.280922	275.608948	-1688.719727	511.698608	278.923584	-1572.829224	873.372925	249.165329	-1936.114502	206.454880	260.233215	-1877.861084	65.787216	207.765366	-1503.580933	1392.736328	213.499146	-1507.717651	1201.180664
126	1.2500	216.091125	-1543.487183	879.931519	226.011551	-1519.739136	1002.443481	153.594727	-1427.486816	503.891479	153.735123	-1540.338257	884.370483	161.578110	-1333.893311	117.160339	137.416290	-1188.281372	110.659996	277.167664	-1652.755249	510.052429	278.447083	-1546.636108	875.492615	249.920303	-1911.191040	217.018890	262.514587	-1857.155396	74.804657	206.336121	-1478.726563	1394.191650	212.491119	-1482.744995	1202.975220
127	1.2600	215.527298	-1517.588135	880.622253	225.076675	-1494.644409	1003.316772	154.955032	-1406.230591	503.026367	153.151886	-1514.644409	884.926514	165.713928	-1318.393677	115.450485	144.219223	-1172.567383	105.374992	278.927216	-1615.832642	507.226898	277.902710	-1520.531738	876.318054	250.697678	-1884.376587	226.730377	265.026001	-1832.308716	83.947403	205.017090	-1453.821533	1394.417358	211.578583	-1457.863892	1203.414673
128	1.2700	214.913284	-1491.731567	879.979492	224.126053	-1469.864136	1002.896179	156.237503	-1385.432617	501.213776	152.522232	-1488.946167	884.160217	170.081940	-1306.519653	112.504814	150.776245	-1160.679077	98.841949	280.899597	-1578.294434	503.410522	277.304352	-1494.516846	875.798767	251.601959	-1855.453125	235.057251	267.815155	-1803.361694	92.484581	203.789597	-1428.848755	1393.398682	210.755798	-1433.044556	1202.474365
129	1.2800	214.272263	-1465.935547	877.996704	223.174530	-1445.360229	1001.159058	157.438446	-1365.081543	498.421906	151.868469	-1463.265747	882.061279	174.598312	-1297.884644	108.551308	157.003632	-1152.167480	91.646141	283.082397	-1540.386841	498.768127	276.676117	-1468.605225	873.932129	252.713181	-1824.277344	241.478333	270.951172	-1770.510498	99.774895	202.638565	-1403.790771	1391.157593	210.014587	-1408.260132	1200.172852
130	1.2900	213.633545	-1440.239258	874.713684	222.233719	-1421.091797	998.127441	158.572540	-1345.130737	494.653748	151.218689	-1437.653076	878.661926	179.168655	-1292.051270	103.885277	162.818283	-1146.506104	84.439690	285.454865	-1502.261719	493.444397	276.048431	-1442.825562	870.765503	254.083450	-1790.811646	245.573013	274.504669	-1734.049805	105.343140	201.555450	-1378.629883	1387.754028	209.345078	-1383.489868	1196.573975
131	1.3000	213.028244	-1414.701416	870.220459	221.310715	-1397.020996	993.874634	159.673111	-1325.498901	489.959991	150.602722	-1412.184326	874.041809	183.687775	-1288.539185	98.840317	168.124237	-1143.126831	77.819038	287.975281	-1463.994873	487.579010	275.453827	-1417.218506	866.398987	255.739746	-1755.114136	247.077393	278.528198	-1694.321045	108.917213	200.540375	-1353.349365	1383.286621	208.738281	-1358.720703	1191.786011
132	1.3100	212.484314	-1389.392090	864.658997	220.407486	-1373.116333	988.529236	160.782791	-1306.086182	484.445435	150.046860	-1386.952515	868.332031	188.039032	-1286.831909	93.758224	172.813156	-1141.460327	72.214478	290.581909	-1425.615112	481.323547	274.921844	-1391.831787	860.985901	257.686951	-1717.306274	245.901566	283.041565	-1651.667236	110.432007	199.603317	-1327.936279	1377.892944	208.188507	-1333.947632	1185.962158
133	1.3200	212.021286	-1364.381104	858.224731	219.519348	-1349.352051	982.278992	161.935257	-1286.802002	478.269043	149.569229	-1362.052856	861.717407	192.098648	-1286.392212	88.959267	176.784470	-1140.969360	67.828728	293.198120	-1387.129150	474.854675	274.473450	-1366.709473	854.731934	259.910187	-1677.539673	242.119812	288.023193	-1606.402466	110.011871	198.764099	-1302.383057	1371.750610	207.695343	-1309.173950	1179.301514
134	1.3300	211.645981	-1339.721069	851.164368	218.635315	-1325.705200	975.366882	163.135025	-1267.597412	471.637726	149.175827	-1337.562622	854.436279	195.746902	-1286.690552	84.715034	179.975342	-1141.166382	64.645126	295.740875	-1348.545898	468.381775	274.116150	-1341.879517	847.892456	262.377502	-1635.969727	235.944809	293.406372	-1558.804932	107.936417	198.051300	-1276.690796	1365.073730	207.265518	-1284.408081	1172.045166
135	1.3400	211.349792	-1315.431152	843.769958	217.737930	-1302.148193	968.085327	164.345779	-1248.494141	464.793854	148.858231	-1313.519409	846.776978	198.882141	-1287.254028	81.225189	182.375229	-1141.633667	62.487854	298.129028	-1309.891479	462.146698	273.841339	-1317.342896	840.763062	265.043091	-1592.741211	227.693024	299.080841	-1509.126709	104.593842	197.499893	-1250.871094	1358.109497	206.914383	-1259.661133	1164.471069
136	1.3500	211.109436	-1291.483765	836.367126	216.806152	-1278.642334	960.762512	165.494476	-1229.603516	457.996338	148.594635	-1289.902344	839.066772	201.432419	-1287.722290	78.602760	184.020554	-1142.053833	61.099716	300.289459	-1271.219604	456.415009	273.624207	-1293.065063	833.667542	267.849426	-1547.975464	217.743317	304.901062	-1457.612915	100.418358	197.148071	-1224.947021	1351.129517	206.665375	-1234.943115	1156.883789
137	1.3600	210.891556	-1267.797119	829.296631	215.819199	-1255.131592	953.742798	166.492126	-1211.123291	451.499603	148.353973	-1266.620728	831.653198	203.362991	-1287.876465	76.876289	184.986908	-1142.227905	60.212509	302.160553	-1232.612549	451.459442	273.429138	-1268.973511	826.940002	270.729065	-1501.765015	206.498215	310.696777	-1404.510376	95.829918	197.033447	-1198.953003	1344.419189	206.548218	-1210.259888	1149.600952
138	1.3700	210.660553	-1244.238892	822.890137	214.761932	-1231.540283	947.362915	167.262497	-1193.322998	445.536041	148.103287	-1243.515991	824.877686	204.682129	-1287.628174	76.010529	185.383316	-1142.070435	59.597561	303.694183	-1194.183838	447.537354	273.217773	-1244.961792	820.902588	273.607239	-1454.170654	194.354446	316.287048	-1350.062622	91.188095	197.188950	-1172.932495	1338.263428	206.595337	-1185.609741	1142.933838
139	1.3800	210.389252	-1220.639648	817.443481	213.630768	-1207.774414	941.924438	167.767044	-1176.510986	440.311401	147.817261	-1220.378662	819.046021	205.442978	-1286.990234	75.942223	185.344910	-1141.590820	59.091724	304.856537	-1156.077637	444.864319	272.961243	-1220.900635	815.841003	276.405182	-1405.223877	181.686325	321.496368	-1294.491089	86.773880	197.639053	-1146.933472	1332.930176	206.836914	-1160.980835	1137.168945
140	1.3900	210.068390	-1196.818604	813.192078	212.437134	-1183.730347	937.669556	168.014297	-1160.983032	436.013367	147.487274	-1196.979736	814.399780	205.735764	-1286.032837	76.619072	185.021484	-1140.860596	58.597080	305.626434	-1118.466064	443.588562	272.649506	-1196.657471	811.984253	279.044617	-1354.932617	168.841064	326.169159	-1237.976318	82.795563	198.396820	-1121.003906	1328.654663	207.295532	-1136.349487	1132.547729
141	1.4000	209.713608	-1172.611938	810.293335	211.207870	-1159.305542	934.761230	168.049606	-1146.964722	432.826599	147.127716	-1173.107788	811.097778	205.667252	-1284.835327	78.027908	184.561020	-1139.974243	58.062225	305.991455	-1081.537842	443.773773	272.299530	-1172.116089	809.488892	281.452789	-1303.292847	156.145264	330.179352	-1180.650269	79.412743	199.462006	-1095.186401	1325.623291	207.981461	-1111.681885	1129.251587
142	1.4100	209.364899	-1147.897583	808.820435	209.982849	-1134.411743	933.276428	167.932327	-1134.550903	430.939392	146.777023	-1148.601929	809.207520	205.333664	-1283.438843	80.202583	184.090302	-1139.008179	57.457352	305.943878	-1045.482056	445.393463	271.952728	-1147.193115	808.433350	283.566681	-1250.306763	143.918213	333.430328	-1122.607544	76.762619	200.820404	-1069.513916	1323.963257	208.888504	-1086.936646	1127.393555
143	1.4200	209.080429	-1122.607910	808.765808	208.809952	-1108.983887	933.208008	167.713455	-1123.666870	430.532562	146.492111	-1123.370605	808.713257	204.796265	-1281.807007	83.212189	183.698486	-1137.989136	56.751823	305.479492	-1010.466003	448.337158	271.668793	-1121.845215	808.818359	285.335541	-1196.007324	132.481247	335.848877	-1063.929077	74.973946	202.444046	-1044.007690	1323.735474	209.994034	-1062.069946	1127.016479
144	1.4300	208.925095	-1096.734619	810.053711	207.739868	-1082.989258	934.477173	167.421875	-1114.062378	431.753235	146.337753	-1097.399048	809.530884	204.067886	-1279.809692	87.136841	183.430130	-1136.885254	55.902889	304.601379	-976.611633	452.423920	271.512390	-1096.070190	810.576477	286.721832	-1140.484741	122.158371	337.379028	-1004.713196	74.165802	204.292557	-1018.675659	1324.933105	211.258270	-1037.040771	1128.098999
145	1.4400	208.957108	-1070.322266	812.556458	206.820541	-1056.428711	936.950745	167.061249	-1105.337769	434.682037	146.373932	-1070.743042	811.528564	203.115326	-1277.223999	92.037994	183.288452	-1135.615356	54.852573	303.327515	-943.980774	457.419098	271.540283	-1069.901489	813.584351	287.699890	-1083.911865	113.264084	337.981750	-945.104248	74.437096	206.315506	-993.513245	1327.483521	212.630142	-1011.814819	1130.560913
146	1.4500	209.214279	-1043.453857	816.112122	206.092758	-1029.335083	940.460266	166.615082	-1096.986450	439.304962	146.640869	-1043.509033	814.547607	201.876160	-1273.759399	97.933891	183.245804	-1134.078491	53.537861	301.698395	-912.569580	463.053986	271.787689	-1043.398560	817.676636	288.253815	-1026.566772	106.080589	337.640717	-885.319641	75.855812	208.455704	-968.503479	1331.255615	214.051392	-986.368774	1134.273926
147	1.4600	209.704147	-1016.234497	820.540100	205.585434	-1001.767395	944.819153	166.057281	-1088.428833	445.491852	147.148315	-1015.833435	818.420288	200.283661	-1269.090210	104.782585	183.256683	-1132.182861	51.911964	299.780731	-882.321350	469.045410	272.259949	-1016.635559	822.659912	288.374603	-968.846985	100.827309	336.370239	-825.672363	78.448792	210.653137	-943.619446	1336.067749	215.464264	-960.692627	1139.068481
148	1.4700	210.401810	-988.776489	825.651306	205.312988	-973.806641	949.834839	165.363647	-1079.040161	452.983582	147.872498	-987.862976	822.978882	198.290955	-1262.893311	112.478119	183.268448	-1129.864624	49.975758	297.663147	-853.150940	475.114075	272.931091	-989.689941	828.323730	288.058502	-911.274963	97.627548	334.220703	-766.588501	82.192787	212.848740	-918.826111	1341.699219	216.815994	-934.790466	1144.743164
149	1.4800	211.255264	-961.186401	831.253845	205.274811	-945.549194	955.315308	164.521210	-1068.181885	461.393097	148.760574	-959.739197	828.058899	195.888794	-1254.889282	120.864288	183.226761	-1127.089600	47.818096	295.442932	-824.969543	481.000946	273.749939	-962.633545	834.448792	287.306915	-854.490723	96.477028	331.278381	-708.613708	87.003159	214.988083	-894.083374	1347.901489	218.064575	-908.680603	1151.070679
150	1.4900	212.195999	-933.555420	837.155090	205.456390	-917.101318	961.071899	163.532715	-1055.244873	470.224976	149.741028	-931.585693	833.496765	193.116135	-1244.883423	129.764877	183.075409	-1123.832520	45.653481	293.208954	-797.698486	486.481995	274.650970	-935.525208	840.813416	286.127533	-799.222839	97.220680	327.661743	-652.396545	92.716164	217.024048	-869.348938	1354.411499	219.180710	-882.391052	1157.806396
151	1.5000	213.150970	-905.952637	843.161743	205.832291	-888.572510	966.919250	162.415482	-1039.701294	478.917145	150.736389	-903.498840	839.126221	190.063339	-1232.795532	139.021286	182.749512	-1120.032959	43.837399	291.027863	-771.270081	491.380798	275.565521	-908.406372	847.197388	284.534882	-746.238708	99.545578	323.513916	-598.645508	99.067841	218.919052	-844.581238	1360.962524	220.149612	-855.955322	1164.693970
152	1.5100	214.053070	-878.422302	849.079529	206.369080	-860.069336	972.674255	161.194077	-1021.158203	486.902527	151.674698	-875.544067	844.774048	186.869461	-1218.673218	148.525757	182.162674	-1115.522095	42.853828	288.939056	-745.615967	495.575592	276.431488	-881.300537	853.385010	282.549744	-696.276428	102.998405	318.991791	-548.059814	105.673767	220.646118	-819.742554	1367.296265	220.970596	-829.408203	1171.473999
153	1.5200	214.848312	-850.985046	854.713501	207.028244	-831.689941	978.156189	159.890274	-999.397522	493.678833	152.497604	-847.755188	850.258789	183.710632	-1202.673706	158.233307	181.201111	-1109.950928	43.233105	286.958496	-720.659424	498.996094	277.199005	-854.214844	859.168274	280.196869	-649.984131	107.029144	314.244781	-501.259094	112.024384	222.189285	-794.801208	1373.172485	221.654938	-802.781250	1177.891846
154	1.5300	215.499527	-823.641357	859.870422	207.769440	-803.518921	983.186584	158.515182	-974.398865	498.871460	153.165359	-820.137878	855.391235	180.776001	-1185.012817	168.143387	179.735733	-1102.776123	45.404221	285.087982	-696.313904	501.610565	277.833710	-827.144775	864.349487	277.501312	-607.877075	111.052399	309.391449	-458.730469	117.506981	223.543060	-769.733643	1378.377319	222.223801	-776.101196	1183.706299
155	1.5400	215.986374	-796.376465	864.362366	208.552765	-775.622070	987.591980	157.067810	-946.339661	502.273865	153.656952	-792.673950	859.978882	178.231888	-1165.892578	178.254684	177.644287	-1093.325073	49.559486	283.323639	-672.489746	503.408325	278.315857	-800.079041	868.745972	274.485107	-570.319336	114.512611	304.501404	-420.806641	121.464897	224.711304	-744.525085	1382.729004	222.703903	-749.388306	1188.698242
156	1.5500	216.303482	-769.166016	868.013062	209.341507	-748.043640	991.207703	155.539749	-915.567993	503.854156	153.968353	-765.327271	863.832153	176.181854	-1145.427368	188.507584	174.830536	-1080.911133	55.599037	281.660065	-649.098145	504.385101	278.638672	-773.004761	872.193970	271.165924	-537.521973	116.941193	299.592560	-387.672180	123.291176	225.705688	-719.169861	1386.082275	223.123291	-722.658203	1192.678589
157	1.5600	216.458740	-741.983459	870.664917	210.103363	-720.804993	993.882751	153.922089	-882.549988	503.727264	154.110611	-738.052429	866.773499	174.637833	-1123.596924	198.733490	171.235947	-1064.948242	63.169399	280.090881	-626.050110	504.534729	278.806854	-745.914490	874.556396	267.558655	-509.551239	117.998947	294.640747	-359.387238	122.547325	226.543533	-693.669922	1388.329712	223.507904	-695.924194	1195.494629
158	1.5700	216.471817	-714.806885	872.187378	210.812195	-693.905823	995.486450	152.210617	-847.798279	502.101471	154.107391	-710.803345	868.646118	173.514954	-1100.241211	208.626328	166.846985	-1045.029175	71.746735	278.606812	-603.250916	503.847778	278.836182	-718.810364	875.728638	263.680359	-486.339539	117.502434	289.595123	-335.909241	119.083694	227.245728	-668.032227	1389.402710	223.877579	-669.199402	1197.036133
159	1.5800	216.373352	-687.627014	872.484863	211.448685	-667.328247	995.916077	150.407440	-811.791992	499.215637	153.993546	-683.545105	869.324707	172.653305	-1075.096558	217.746552	161.697327	-1020.962463	80.712502	277.193726	-580.599548	502.315216	278.753143	-691.708984	875.645020	259.556122	-467.697021	115.434723	284.397095	-317.095093	113.124641	227.833893	-642.265808	1389.270630	224.243393	-642.499634	1197.237427
160	1.5900	216.203766	-660.452209	871.503784	212.001083	-641.041565	995.104309	148.520309	-774.910889	495.287140	153.813019	-656.262268	868.724365	171.857162	-1047.867065	225.571213	155.860886	-992.772949	89.418289	275.830017	-557.995789	499.936310	278.594543	-664.642212	874.283203	255.226456	-453.320557	111.941185	279.003296	-302.676727	105.274284	228.327805	-616.379272	1387.940552	224.606323	-615.845947	1196.080688
161	1.6000	216.011368	-633.313232	869.238770	212.466049	-615.008606	993.028564	146.561279	-737.398438	490.483521	153.616623	-628.968140	866.809326	170.933487	-1018.306824	231.584274	149.435425	-960.671570	97.253090	274.485718	-535.352173	496.729401	278.406128	-637.658386	871.668335	250.754211	-442.800323	107.310715	273.414032	-292.230713	96.417053	228.742676	-590.378296	1385.456909	224.957108	-589.263794	1193.596924
162	1.6100	215.849792	-606.265442	865.736938	212.849472	-589.193909	989.717224	144.545837	-699.362061	484.921875	153.459290	-601.710693	863.599976	169.717422	-986.276123	235.374023	142.529785	-925.006958	103.708611	273.125763	-512.605957	492.743317	278.240326	-610.820190	867.873901	246.230423	-435.625153	101.941811	267.702820	-285.177185	87.530235	229.086823	-564.265381	1381.901855	225.278336	-562.783386	1189.866577
163	1.6200	215.775360	-579.389465	861.100769	213.168869	-563.572144	985.256165	142.492218	-660.810059	478.694397	153.397247	-574.577026	859.178101	168.085754	-951.758484	236.701950	135.265747	-886.200867	108.429192	271.718384	-489.734955	488.066071	278.153442	-584.201965	863.023438	241.776382	-431.196106	96.292923	262.034180	-280.829742	79.472351	229.360016	-538.039978	1377.396484	225.546906	-536.435669	1185.020386
164	1.6300	215.842606	-552.787964	855.489990	213.453140	-538.135071	979.792542	140.420807	-621.708984	471.908569	153.483444	-547.690857	853.690430	165.964645	-914.840576	235.524200	127.784950	-844.675537	111.234047	270.248474	-466.777344	482.827881	278.201782	-557.885010	857.289551	237.538284	-428.857788	90.821686	256.652771	-278.478577	72.819412	229.552673	-511.700806	1372.100464	225.737061	-510.248169	1179.238403
165	1.6400	216.090363	-526.569031	849.121155	213.735931	-512.889404	973.535278	138.354645	-582.033752	464.725403	153.753967	-521.191101	847.350159	163.336426	-875.676331	231.973755	120.245369	-800.792847	112.121811	268.730835	-443.852020	477.196991	278.426758	-531.946899	850.892151	233.671936	-427.946136	85.925720	251.832123	-277.463196	67.802910	229.645798	-485.247742	1366.211914	225.822876	-484.238922	1172.749023
166	1.6500	216.526413	-500.822968	842.264954	214.046463	-487.847778	966.752014	136.321457	-541.803711	457.384491	154.213242	-495.199951	840.437561	160.243835	-834.453003	226.320663	112.809807	-754.826599	111.261955	267.216034	-421.170197	471.369019	278.839569	-506.445953	844.092346	230.321976	-427.844574	81.896545	247.800018	-277.212036	64.354851	229.611954	-458.684906	1359.963867	225.779755	-458.410645	1165.823242
167	1.6600	217.120972	-475.601501	835.236389	214.402237	-463.017700	959.758728	134.355423	-501.099884	450.206116	154.828247	-469.795410	833.289673	156.788132	-791.359863	218.917938	105.638893	-706.979126	108.952003	265.782593	-399.029541	465.550720	279.413727	-481.407532	837.183228	227.599564	-428.045929	78.889656	244.691315	-277.271545	62.207134	229.417099	-432.022919	1353.617310	225.585495	-432.746918	1158.766724
168	1.6700	217.809952	-450.901642	828.377991	214.807144	-438.391479	952.901184	132.495651	-460.069916	443.570526	155.531906	-444.990753	826.282349	153.117416	-746.563782	210.144516	98.888443	-657.414124	105.548111	264.516449	-377.790619	459.940704	280.088013	-456.812469	830.473633	225.563095	-428.203735	76.917664	242.535873	-277.332825	61.003967	229.023270	-405.280304	1347.451172	225.220398	-407.211853	1151.905396
169	1.6800	218.505051	-426.658630	822.036377	215.253662	-413.937958	946.531982	130.780884	-418.921112	437.878693	156.233810	-420.726013	819.803894	149.405655	-700.193298	200.357010	92.698128	-606.266724	101.407967	263.484406	-357.838257	454.713898	280.776276	-432.591248	824.268921	224.204132	-428.140503	75.878281	241.263855	-277.234497	60.396236	228.392197	-378.483551	1341.748779	224.667786	-381.751984	1145.567993
170	1.6900	219.109558	-402.750610	816.534607	215.728790	-389.599854	940.982056	129.242767	-377.911530	433.501923	156.835968	-396.873718	814.221802	145.828644	-652.334351	189.861572	87.179405	-553.646606	96.856987	262.710785	-339.531525	450.018860	281.383148	-408.627502	818.847412	223.444992	-427.817474	75.614937	240.722702	-276.939697	60.099728	227.489380	-351.665436	1336.780640	223.915909	-356.302124	1140.062988
171	1.7000	219.534286	-379.013397	812.145935	216.220322	-365.296448	936.534058	127.902512	-337.337891	430.732361	157.248810	-373.256744	809.851685	142.543854	-603.036926	178.910599	82.409126	-499.643280	92.178658	262.169128	-323.141846	445.994202	281.819763	-384.770081	814.440186	223.153824	-427.283661	75.988724	240.707550	-276.496277	59.914421	226.288330	-324.861877	1332.787598	222.959686	-330.791962	1135.656494
172	1.7100	219.711868	-355.263184	809.074036	216.721161	-340.929932	933.400818	126.772957	-297.519501	429.744812	157.405670	-349.674683	806.930969	139.677948	-552.326782	167.718369	78.429543	-444.335938	87.621750	261.792603	-308.793671	442.793884	282.018066	-360.851624	811.217102	223.173584	-426.614471	76.932762	240.998947	-275.985474	59.713013	224.774292	-298.108490	1329.964355	221.804382	-305.155182	1132.552979
173	1.7200	219.606384	-331.321350	807.443054	217.228546	-316.394562	931.713257	125.865074	-258.777924	430.579041	157.272949	-325.932251	805.603027	137.321793	-500.221741	156.488098	75.253571	-387.808594	83.415001	261.498077	-296.422852	440.601990	281.939819	-336.710419	809.283203	223.357330	-425.851563	78.472092	241.398209	-275.469635	59.415718	222.946884	-271.437866	1328.447632	220.466736	-279.338531	1130.882568
174	1.7300	219.216278	-307.035583	807.298218	217.738815	-291.587036	931.518555	125.194740	-221.409668	433.142822	156.852737	-301.862701	805.913086	135.529739	-446.752197	145.439117	72.873047	-330.169678	79.777000	261.212585	-285.769135	439.624634	281.579803	-312.208435	808.683228	223.599472	-424.959930	80.711388	241.750397	-274.956451	58.966198	220.821259	-244.878342	1328.309082	218.974289	-253.309433	1130.700562
175	1.7400	218.571503	-282.295074	808.612915	218.241989	-266.417084	932.787476	124.785561	-185.655975	437.229248	156.179657	-277.344727	807.814331	134.319901	-391.986145	134.825836	71.268349	-271.571533	76.914848	260.893860	-276.402161	440.061127	280.963348	-287.245392	809.411499	223.852280	-423.805420	83.801842	241.952942	-274.386536	58.312393	218.427826	-218.453384	1329.554077	217.362732	-227.060318	1131.992065
176	1.7500	217.725525	-257.036194	811.301697	218.718719	-240.816010	935.428467	124.665199	-151.672501	442.542664	155.311417	-252.308777	811.183350	133.673935	-336.056976	124.943222	70.416962	-212.225021	75.012733	260.538361	-267.768768	442.066071	280.139648	-261.763672	811.420044	224.123672	-422.155060	87.898895	241.952698	-273.645752	57.395405	215.810226	-192.181290	1332.124878	215.671631	-200.611450	1134.683350
177	1.7600	216.744019	-231.242386	815.232971	219.142044	-214.744446	939.303955	124.857155	-119.506577	448.732208	154.316376	-226.736115	815.840332	133.537460	-279.189911	116.116508	70.297363	-152.407410	74.214844	260.175629	-259.247711	445.709106	279.171661	-235.748672	814.625549	224.459396	-419.696136	93.119469	241.737839	-272.597504	56.149258	213.021835	-166.074875	1335.907471	213.939774	-174.006378	1138.652100
178	1.7700	215.694168	-204.941223	820.239197	219.481155	-188.197723	944.242676	125.370804	-89.090897	455.429413	153.262115	-200.655945	821.567200	133.823700	-221.723358	108.674026	70.887138	-92.466164	74.609047	259.853271	-250.198456	450.942780	278.126190	-209.226547	818.911133	224.918610	-416.068542	99.507240	241.330032	-271.121368	54.514645	210.121246	-140.140915	1340.740112	212.201523	-147.306396	1143.736938
179	1.7800	214.635086	-178.199020	826.125854	219.705917	-161.207367	950.049683	126.193657	-60.258156	462.286224	152.205856	-174.138824	828.123657	134.423172	-164.123199	102.905960	72.159683	-32.822735	76.216881	259.618652	-239.996216	457.583801	277.064301	-182.259216	824.128052	225.551376	-410.903412	107.014122	240.778595	-269.141693	52.469624	207.167877	-114.379555	1346.424316	210.483475	-120.580376	1149.744995
180	1.7900	213.610931	-151.112045	832.678101	219.790405	-133.838776	956.512695	127.289711	-32.773491	469.005371	151.188248	-147.287033	835.259521	135.219116	-106.986183	99.015076	74.086281	26.020050	78.990654	259.503845	-228.056702	465.312408	276.033569	-154.937042	830.096680	226.383011	-403.862793	115.503387	240.158661	-266.631317	50.073261	204.217789	-88.783760	1352.734497	208.803116	-93.893929	1156.456787
181	1.8000	212.647232	-123.794205	839.667480	219.714966	-106.185211	963.407166	128.605164	-6.373602	475.358063	150.231125	-120.220757	842.724121	136.107727	-51.025173	97.069687	76.645058	83.472992	82.811607	259.519379	-213.860931	473.692230	275.063354	-127.367638	836.610962	227.406967	-394.681122	124.779083	239.571640	-263.586823	47.515530	201.320663	-63.339272	1359.429443	207.168228	-67.301712	1163.632935
182	1.8100	211.750824	-96.363510	846.858337	219.466843	-78.358841	970.502319	130.080246	19.200146	481.187103	149.338196	-93.063065	850.272461	137.018082	2.974229	96.970749	79.828407	138.871948	87.483498	259.656494	-196.987213	482.211884	274.163452	-99.663971	843.444092	228.584824	-383.206818	134.637543	239.141861	-259.978363	45.157673	198.517868	-38.025135	1366.260254	205.579193	-40.843243	1171.018921
183	1.8200	210.912750	-68.928749	854.013306	219.039856	-50.481308	977.565674	131.660812	44.181908	486.398773	148.498917	-65.925041	857.670288	137.926346	54.222790	98.445221	83.639664	191.514709	92.722992	259.898102	-177.145889	490.345154	273.326599	-71.932434	850.356323	229.849213	-369.431000	144.923187	239.003448	-255.679337	43.532310	195.841537	-12.815020	1372.980591	204.032867	-14.542791	1178.354004
184	1.8300	210.112991	-41.579975	860.898254	218.433975	-22.673513	984.368286	133.302475	68.773453	490.946350	147.692841	-38.895813	864.693970	138.859985	102.004959	101.071709	88.077972	240.718811	98.154160	260.232330	-154.203369	497.614960	272.533142	-44.264130	857.102661	231.108505	-353.484711	155.563354	239.276535	-250.395721	43.272247	193.314285	12.320927	1379.354248	202.525742	11.588979	1185.379761
185	1.8400	209.326416	-14.382360	867.287109	217.655273	4.952500	990.690247	134.966782	93.139175	494.809265	146.895721	-12.036034	871.133179	139.890320	145.742172	104.333611	93.117737	285.885498	103.315361	260.664673	-128.189911	503.644897	271.757080	-16.728691	863.441223	232.258041	-335.591980	166.562546	240.042068	-243.631439	44.964775	190.949539	37.414005	1385.161377	201.056976	37.552589	1191.848267
