	Force Plate 1												Force Plate 2												Force Plate 3												Force Plate 4
Sample #	FP1_COP:X	FP1_COP:Y	FP1_COP:Z	FP1_Ref:X	FP1_Ref:Y	FP1_Ref:Z	FP1_Force:X	FP1_Force:Y	FP1_Force:Z	FP1_Moment:X	FP1_Moment:Y	FP1_Moment:Z	FP2_COP:X	FP2_COP:Y	FP2_COP:Z	FP2_Ref:X	FP2_Ref:Y	FP2_Ref:Z	FP2_Force:X	FP2_Force:Y	FP2_Force:Z	FP2_Moment:X	FP2_Moment:Y	FP2_Moment:Z	FP3_COP:X	FP3_COP:Y	FP3_COP:Z	FP3_Ref:X	FP3_Ref:Y	FP3_Ref:Z	FP3_Force:X	FP3_Force:Y	FP3_Force:Z	FP3_Moment:X	FP3_Moment:Y	FP3_Moment:Z	FP4_COP:X	FP4_COP:Y	FP4_COP:Z	FP4_Ref:X	FP4_Ref:Y	FP4_Ref:Z	FP4_Force:X	FP4_Force:Y	FP4_Force:Z	FP4_Moment:X	FP4_Moment:Y	FP4_Moment:Z
1192	0	0	0	198.839493	300.407135	0.055876	-0.539628	0.469782	-1.477957	-47.778270	381.385613	0.064716	0	0	0	202.900349	-304.364990	-0.079583	-0.208670	0.157925	-0.177449	-151.357363	-49.508973	-33.867655	0	0	0	207.643188	-1058.390015	0.077032	0.088002	-0.643711	-2.255140	244.823890	169.448215	-65.440928	0	0	0	-199.669022	-305.422272	-0.130892	0.081526	0.435716	1.025083	7.344577	94.499008	-73.811857
1193	0	0	0	198.839493	300.407135	0.055876	0.601976	0.387781	1.350547	-133.103292	-109.714907	-74.214476	0	0	0	202.900349	-304.364990	-0.079583	-0.473377	0.068017	-0.531920	113.284571	-83.440939	3.743367	0	0	0	207.643188	-1058.390015	0.077032	0.538807	0.160475	0.245804	-161.672959	-44.038841	86.240085	0	0	0	-199.669022	-305.422272	-0.130892	-0.095534	0.346942	1.379739	52.255688	-150.390223	-36.533284
1194	0	0	0	198.839493	300.407135	0.055876	0.251686	0.296838	-0.063529	-309.101721	-110.636906	-18.575346	0	0	0	202.900349	-304.364990	-0.079583	0.325861	-0.457987	-0.176352	67.602258	234.045549	-15.081412	0	0	0	207.643188	-1058.390015	0.077032	-0.087209	0.162244	1.319193	-26.241983	-115.470892	-45.770232	0	0	0	-199.669022	-305.422272	-0.130892	0.525937	-0.094116	0.316058	140.372050	59.846003	-17.963579
1195	0	0	0	198.839493	300.407135	0.055876	0.164707	0.118889	-0.063544	-45.296372	-74.207665	-92.750015	0	0	0	202.900349	-304.364990	-0.079583	0.321040	0.690544	-0.885168	68.421546	57.561324	40.809021	0	0	0	207.643188	-1058.390015	0.077032	-0.268040	-0.106872	-0.110342	-71.526802	-79.999410	-121.196217	0	0	0	-199.669022	-305.422272	-0.130892	0.348211	0.170794	0.315865	185.033360	-80.044368	0.694796
1196	0	0	0	198.839493	300.407135	0.055876	-0.010930	0.383595	-2.537990	-46.077830	65.981335	-37.029348	0	0	0	202.900349	-304.364990	-0.079583	-0.209047	0.334501	-0.531659	-196.789189	197.409471	21.745782	0	0	0	207.643188	-1058.390015	0.077032	-0.357649	-0.106889	-0.110238	-71.488062	62.550704	-64.884868	0	0	0	-199.669022	-305.422272	-0.130892	0.170946	-0.006198	1.380014	96.437648	-115.248049	56.410395
1197	0	0	0	198.839493	300.407135	0.055876	0.168952	-0.679780	-0.063354	130.928468	-143.321130	74.644277	0	0	0	202.900349	-304.364990	-0.079583	-0.210246	0.158447	0.884915	69.253655	-83.684579	-33.523432	0	0	0	207.643188	-1058.390015	0.077032	0.178409	-0.464725	-1.540452	19.003871	169.604800	47.945881	0	0	0	-199.669022	-305.422272	-0.130892	-0.005491	0.081348	-0.039050	51.918986	-10.389734	-55.165001
1198	0	0	0	198.839493	300.407135	0.055876	-0.009970	0.028964	-1.124039	174.048650	32.110692	-18.292413	0	0	0	202.900349	-304.364990	-0.079583	0.147679	0.159039	-1.593409	-19.279410	-13.530604	-33.689327	0	0	0	207.643188	-1058.390015	0.077032	0.180005	-0.106788	-0.110864	-161.801282	169.504485	10.448254	0	0	0	-199.669022	-305.422272	-0.130892	0.435263	0.083493	3.153805	7.190760	129.537134	37.691000
1199	0	0	0	198.839493	300.407135	0.055876	0.337979	0.386463	1.703841	-89.558325	-39.366991	37.305920	0	0	0	202.900349	-304.364990	-0.079583	-0.298430	-0.018582	1.238993	111.994017	163.684544	22.220643	0	0	0	207.643188	-1058.390015	0.077032	0.629299	-0.104816	0.961275	64.228053	-8.450071	48.206563	0	0	0	-199.669022	-305.422272	-0.130892	-0.182338	-0.007542	-0.039127	7.320112	59.558193	112.056932
1200	0	0	0	198.839493	300.407135	0.055876	0.162135	0.385528	1.703726	-90.538191	135.870432	111.602882	0	0	0	202.900349	-304.364990	-0.079583	0.145650	0.247937	-0.531090	289.004958	23.394884	59.753913	0	0	0	207.643188	-1058.390015	0.077032	0.271143	0.606589	1.317994	64.074521	-8.682289	-83.771296	0	0	0	-199.669022	-305.422272	-0.130892	-0.448180	0.345249	-1.103598	184.295279	234.946261	-73.751745
1201	0	0	0	198.839493	300.407135	0.055876	0.167760	-0.325066	-1.123839	130.940645	-143.325507	56.059606	0	0	0	202.900349	-304.364990	-0.079583	0.235041	-0.016563	-0.176704	-19.237019	-48.787199	59.331939	0	0	0	207.643188	-1058.390015	0.077032	0.181950	0.607201	1.675652	-26.344884	-151.249553	-139.977451	0	0	0	-199.669022	-305.422272	-0.130892	0.260110	0.082008	-0.038891	-125.836654	164.190173	-18.157335
1202	0	0	0	198.839493	300.407135	0.055876	-0.708389	-0.950842	-0.770799	-221.456782	-40.094603	-74.288762	0	0	0	202.900349	-304.364990	-0.079583	0.232479	0.690092	-0.885299	245.515312	-82.755755	22.540000	0	0	0	207.643188	-1058.390015	0.077032	-0.266708	-0.549261	0.963099	-387.766114	-222.410084	-64.015541	0	0	0	-199.669022	-305.422272	-0.130892	0.169840	0.524386	1.025107	-170.312876	234.071283	-55.378259
1203	0	0	0	198.839493	300.407135	0.055876	0.170581	-0.768937	-1.830666	42.822131	-108.766643	-18.345210	0	0	0	202.900349	-304.364990	-0.079583	-0.122137	0.247275	0.885002	114.367098	-295.254853	3.849139	0	0	0	207.643188	-1058.390015	0.077032	0.447636	-0.375190	-1.183366	-252.126074	-8.542687	29.720675	0	0	0	-199.669022	-305.422272	-0.130892	0.259266	-0.005861	1.734800	-302.557565	-46.290689	-111.122929
1204	0	0	0	198.839493	300.407135	0.055876	0.251909	0.385329	-1.123951	40.514288	311.787188	93.062584	0	0	0	202.900349	-304.364990	-0.079583	-0.296402	-0.107480	0.176674	-238.780329	-191.178099	-52.528573	0	0	0	207.643188	-1058.390015	0.077032	-0.356783	-0.283341	0.605181	245.012886	98.488185	85.516200	0	0	0	-199.669022	-305.422272	-0.130892	-0.005037	-0.272219	0.670531	-36.674592	-10.640420	-148.146727
1205	0	0	0	198.839493	300.407135	0.055876	0.249114	0.563477	1.703741	-398.734467	204.282434	-55.877711	0	0	0	202.900349	-304.364990	-0.079583	0.152417	-0.460111	-2.655463	-239.113566	-120.582616	-71.164534	0	0	0	207.643188	-1058.390015	0.077032	0.270014	-0.017286	0.246430	18.988703	133.958904	29.154548	0	0	0	-199.669022	-305.422272	-0.130892	0.351025	-0.449052	-1.812324	7.268759	129.494545	-92.409063
1206	0	0	0	198.839493	300.407135	0.055876	-0.099058	0.117487	-0.063717	-177.243516	-74.917769	-130.005802	0	0	0	202.900349	-304.364990	-0.079583	0.415547	-0.369681	-1.238629	-63.961961	92.169316	3.393948	0	0	0	207.643188	-1058.390015	0.077032	0.091908	0.695410	1.318047	-26.123914	-44.046540	67.228380	0	0	0	-199.669022	-305.422272	-0.130892	-0.005065	0.081116	-0.748513	95.730815	164.771258	74.903978
1207	0	0	0	198.839493	300.407135	0.055876	0.432006	-0.500979	-0.416690	-132.111250	-284.956577	-167.096189	0	0	0	202.900349	-304.364990	-0.079583	0.412468	-0.280435	0.531932	376.635844	129.752566	59.831665	0	0	0	207.643188	-1058.390015	0.077032	-0.091784	0.155324	-2.613891	-161.936158	-44.436929	-140.007654	0	0	0	-199.669022	-305.422272	-0.130892	0.083688	-0.007114	-0.748431	-170.009601	94.088897	19.010622
1208	0	0	0	198.839493	300.407135	0.055876	0.165659	-0.147167	0.643453	-2.633891	171.342541	-55.610432	0	0	0	202.900349	-304.364990	-0.079583	0.589517	-0.367731	0.886360	68.531970	57.524735	-33.593947	0	0	0	207.643188	-1058.390015	0.077032	0.000321	0.159116	-0.468677	335.248656	-293.565794	-102.439591	0	0	0	-199.669022	-305.422272	-0.130892	-0.094669	0.169810	0.670332	7.670137	-45.495423	-36.594351
1209	0	0	0	198.839493	300.407135	0.055876	0.075371	0.384645	-0.063666	85.099973	206.875932	37.362356	0	0	0	202.900349	-304.364990	-0.079583	-0.032294	-0.105599	1.239431	69.489288	-119.005197	-70.707303	0	0	0	207.643188	-1058.390015	0.077032	0.090846	-0.283886	0.247107	-71.272007	-150.859957	86.322873	0	0	0	-199.669022	-305.422272	-0.130892	-0.625892	0.433492	-0.394270	-125.435276	-10.799846	37.657426
1210	0	0	0	198.839493	300.407135	0.055876	-0.095997	-0.415042	-0.417057	-46.288414	101.034021	0.131723	0	0	0	202.900349	-304.364990	-0.079583	0.150315	-0.459414	-1.238978	24.653849	21.987926	-52.242432	0	0	0	207.643188	-1058.390015	0.077032	-0.447241	-0.195761	-0.109977	-71.400330	62.683400	10.531043	0	0	0	-199.669022	-305.422272	-0.130892	-0.094882	0.169926	1.025065	8.029125	-185.508130	-55.133989
1211	0	0	0	198.839493	300.407135	0.055876	0.338682	0.297638	1.350396	-220.797089	-180.239755	55.837846	0	0	0	202.900349	-304.364990	-0.079583	0.055438	0.159805	0.885308	244.432785	129.058235	22.434228	0	0	0	207.643188	-1058.390015	0.077032	-0.001624	-0.554873	-2.255192	64.086412	-186.778867	-102.312037	0	0	0	-199.669022	-305.422272	-0.130892	-0.093592	-0.007438	-0.393807	-81.077187	-10.707965	-18.073248
1212	0	0	0	198.839493	300.407135	0.055876	0.073725	0.650951	0.289738	86.565476	-73.466921	74.598758	0	0	0	202.900349	-304.364990	-0.079583	-0.301666	0.511844	1.592848	201.942849	-188.878906	41.128378	0	0	0	207.643188	-1058.390015	0.077032	0.361303	-0.103608	1.676694	-252.031577	-44.022651	105.199241	0	0	0	-199.669022	-305.422272	-0.130892	0.083036	0.169902	-0.393759	-214.334239	93.978764	18.984084
1213	0	0	0	198.839493	300.407135	0.055876	-0.538419	-0.062081	0.996439	-308.530849	-215.773145	-37.134942	0	0	0	202.900349	-304.364990	-0.079583	-0.207544	0.245778	-1.239856	68.421546	57.561324	40.809021	0	0	0	207.643188	-1058.390015	0.077032	0.003232	0.163519	2.034195	109.303558	133.876365	-27.512570	0	0	0	-199.669022	-305.422272	-0.130892	-0.092904	-0.626123	1.025326	-125.934758	199.197901	0.416952
1214	0	0	0	198.839493	300.407135	0.055876	-0.270203	-0.593708	-1.477530	-309.822297	29.530326	-55.778297	0	0	0	202.900349	-304.364990	-0.079583	0.054609	0.424757	0.531054	289.200164	-47.154895	171.393767	0	0	0	207.643188	-1058.390015	0.077032	0.361719	-0.102979	2.034247	-26.316186	-186.829025	-121.060843	0	0	0	-199.669022	-305.422272	-0.130892	0.347800	-0.005641	1.734853	51.961377	-45.367038	19.189351
1215	0	0	0	198.839493	300.407135	0.055876	-0.098115	-0.059995	-0.063675	-46.859287	206.170206	18.691320	0	0	0	202.900349	-304.364990	-0.079583	0.232405	0.601891	-0.531135	-108.311409	127.273765	59.113157	0	0	0	207.643188	-1058.390015	0.077032	-0.269288	-0.108759	-1.183001	289.918136	98.065415	-159.638102	0	0	0	-199.669022	-305.422272	-0.130892	-0.448570	-0.096187	1.379672	-214.093461	23.938949	-92.507222
1216	0	0	0	198.839493	300.407135	0.055876	-0.102822	0.738840	0.643068	-2.297956	101.267803	0.160490	0	0	0	202.900349	-304.364990	-0.079583	0.409084	0.073589	1.594119	-108.659431	233.116724	-71.144865	0	0	0	207.643188	-1058.390015	0.077032	0.180022	-0.195643	-0.110707	335.206217	276.336403	-46.880105	0	0	0	-199.669022	-305.422272	-0.130892	-0.092933	-0.272788	-0.393720	-36.794981	24.379480	-92.401071
1217	0	0	0	198.839493	300.407135	0.055876	0.517835	-0.411188	2.057614	-133.487932	-39.622660	-55.646478	0	0	0	202.900349	-304.364990	-0.079583	-0.117776	-0.195298	-0.531263	-63.129852	-49.076576	-70.938516	0	0	0	207.643188	-1058.390015	0.077032	0.178257	0.334973	-1.541859	64.108134	276.351800	-8.856618	0	0	0	-199.669022	-305.422272	-0.130892	-0.182537	-0.184093	1.025128	-81.054901	-10.720133	-55.244614
1218	0	0	0	198.839493	300.407135	0.055876	0.250768	0.208597	2.057293	87.298228	-213.638459	93.216989	0	0	0	202.900349	-304.364990	-0.079583	-0.117398	-0.371875	-0.177053	333.770387	-82.332506	-33.131519	0	0	0	207.643188	-1058.390015	0.077032	-0.267624	-0.106243	0.247212	-342.417149	-364.653133	49.306368	0	0	0	-199.669022	-305.422272	-0.130892	-0.357895	-0.273796	-1.458074	140.686467	-80.142333	37.839673
1219	0	0	0	198.839493	300.407135	0.055876	0.079375	-0.325366	-0.416963	131.596753	-248.492386	-92.593068	0	0	0	202.900349	-304.364990	-0.079583	-0.295876	-0.107654	-0.177447	-19.805889	57.128928	77.879875	0	0	0	207.643188	-1058.390015	0.077032	0.450514	-0.193076	1.319193	-116.631036	-186.746486	-64.393708	0	0	0	-199.669022	-305.422272	-0.130892	-0.360277	0.257484	0.315412	273.323649	60.188570	19.287510
1220	0	0	0	198.839493	300.407135	0.055876	-0.355501	-1.392261	0.996872	218.039109	32.344475	-18.263646	0	0	0	202.900349	-304.364990	-0.079583	-0.384815	0.068470	-0.531789	114.116680	-224.686843	-70.589098	0	0	0	207.643188	-1058.390015	0.077032	0.093325	-0.191256	2.392270	-71.380035	-44.154554	10.719003	0	0	0	-199.669022	-305.422272	-0.130892	0.526554	0.170537	-1.812422	-125.696159	94.205114	37.622896
1221	0	0	0	198.839493	300.407135	0.055876	-0.189346	0.649299	-0.770836	-2.731302	171.377559	93.067320	0	0	0	202.900349	-304.364990	-0.079583	-0.032220	-0.017398	0.885265	510.059719	-81.412829	4.331236	0	0	0	207.643188	-1058.390015	0.077032	-0.000528	0.246713	-1.183939	-568.517540	-44.314312	-26.410517	0	0	0	-199.669022	-305.422272	-0.130892	0.083922	-0.272232	-0.038881	-125.522237	24.201802	37.645916
1222	0	0	0	198.839493	300.407135	0.055876	-0.009515	0.117372	-2.537927	217.593586	102.458604	93.227907	0	0	0	202.900349	-304.364990	-0.079583	0.145724	0.336138	-0.885254	-107.298879	-49.274480	-15.201658	0	0	0	207.643188	-1058.390015	0.077032	-0.536519	0.249128	0.246899	154.362250	133.685813	-140.689021	0	0	0	-199.669022	-305.422272	-0.130892	-0.094024	0.081128	-0.039103	7.594318	-10.499867	-55.191539
1223	0	0	0	198.839493	300.407135	0.055876	-0.450497	-0.061614	0.996496	85.435907	136.801186	93.133230	0	0	0	202.900349	-304.364990	-0.079583	0.147383	-0.193766	-0.176747	-18.765753	-119.428446	-15.035763	0	0	0	207.643188	-1058.390015	0.077032	0.357560	-0.109270	-1.541286	199.734847	98.346997	10.152875	0	0	0	-199.669022	-305.422272	-0.130892	0.172463	-0.360346	0.315933	51.778491	59.595317	-110.945156
1224	0	0	0	198.839493	300.407135	0.055876	0.426827	0.386597	0.290031	-133.560991	-39.596397	55.861877	0	0	0	202.900349	-304.364990	-0.079583	-0.207011	-0.371979	0.531058	-194.916945	-120.393860	-145.502145	0	0	0	207.643188	-1058.390015	0.077032	-0.177234	0.161598	0.961745	109.325492	133.909539	-8.658590	0	0	0	-199.669022	-305.422272	-0.130892	-0.448130	-0.273087	1.379731	51.874415	-10.365398	19.177841
1225	0	0	0	198.839493	300.407135	0.055876	0.343149	-0.412539	0.290165	87.148525	-178.607652	37.454491	0	0	0	202.900349	-304.364990	-0.079583	-0.119739	0.599383	-1.948143	-20.569965	233.594858	-15.212050	0	0	0	207.643188	-1058.390015	0.077032	-0.356087	0.428760	1.319037	-252.235740	-8.708557	-64.549218	0	0	0	-199.669022	-305.422272	-0.130892	-0.181459	-0.361342	-0.039011	-81.295680	59.319675	56.246694
1226	0	0	0	198.839493	300.407135	0.055876	0.518745	-0.234372	-0.770163	86.043309	31.651881	18.819501	0	0	0	202.900349	-304.364990	-0.079583	0.234671	-0.457569	1.594121	155.857355	234.468798	-70.752952	0	0	0	207.643188	-1058.390015	0.077032	0.270913	-0.371449	0.962161	-207.060649	-44.345899	-83.393128	0	0	0	-199.669022	-305.422272	-0.130892	-0.447074	-0.185334	-0.748691	-81.144043	-10.671460	93.441141
1227	0	0	0	198.839493	300.407135	0.055876	0.425412	0.652820	0.289968	-2.184783	66.250136	111.677168	0	0	0	202.900349	-304.364990	-0.079583	0.148360	-0.282315	-0.530825	-195.498635	-49.716023	3.268506	0	0	0	207.643188	-1058.390015	0.077032	-0.085961	0.164132	2.391853	-26.269043	26.979724	-46.020845	0	0	0	-199.669022	-305.422272	-0.130892	0.082384	0.346918	-0.039085	96.535752	-150.255754	37.836155
1228	0	0	0	198.839493	300.407135	0.055876	-0.451697	0.381675	-0.770944	262.329127	-37.483595	93.290178	0	0	0	202.900349	-304.364990	-0.079583	0.405479	0.163009	3.718801	-62.741404	-119.690381	-89.504058	0	0	0	207.643188	-1058.390015	0.077032	-0.446409	-0.194503	0.605129	-26.081686	-150.851465	86.270288	0	0	0	-199.669022	-305.422272	-0.130892	0.347544	0.524477	-0.038984	52.157585	-115.382518	-17.959105
1229	0	0	0	198.839493	300.407135	0.055876	-0.185574	-0.060629	-0.770666	218.536923	-72.765573	74.685059	0	0	0	202.900349	-304.364990	-0.079583	0.322625	0.072440	0.177504	-19.279410	-13.530604	-33.689327	0	0	0	207.643188	-1058.390015	0.077032	-0.358082	-0.018662	-0.467947	-116.504564	-44.063523	67.333552	0	0	0	-199.669022	-305.422272	-0.130892	-0.183224	0.434592	-0.394005	52.026053	-80.356514	56.372347
1230	0	0	0	198.839493	300.407135	0.055876	0.076066	0.384395	-1.124066	174.161824	-2.907226	93.224268	0	0	0	202.900349	-304.364990	-0.079583	-0.471496	-0.197283	-0.885907	-151.524964	21.031659	-164.108133	0	0	0	207.643188	-1058.390015	0.077032	0.715564	-0.020977	-1.899412	109.244524	98.164144	-84.011841	0	0	0	-199.669022	-305.422272	-0.130892	-0.270865	-0.096096	0.315581	140.220413	129.837112	-55.157965
1231	0	0	0	198.839493	300.407135	0.055876	-0.192382	0.916105	1.703369	43.469647	-248.907425	130.366023	0	0	0	202.900349	-304.364990	-0.079583	-0.474124	-0.196412	0.884697	-107.978172	56.678237	77.749237	0	0	0	207.643188	-1058.390015	0.077032	0.448434	-0.196222	-0.468573	154.537715	133.951205	10.142807	0	0	0	-199.669022	-305.422272	-0.130892	0.083064	-0.183433	1.025287	140.751143	-115.131832	75.022595
1232	0	0	0	198.839493	300.407135	0.055876	0.168000	-0.413723	-0.770351	-265.495902	-40.310877	0.021392	0	0	0	202.900349	-304.364990	-0.079583	-0.206863	-0.195577	-0.177272	-106.534803	-225.740391	77.890267	0	0	0	207.643188	-1058.390015	0.077032	0.450446	0.162345	1.318567	-71.433943	-222.350641	-64.383640	0	0	0	-199.669022	-305.422272	-0.130892	0.082398	0.170250	0.670438	-214.398915	128.968217	-18.198901
1233	0	0	0	198.839493	300.407135	0.055876	0.257800	-0.679645	-1.477164	218.448104	-37.756774	-74.001092	0	0	0	202.900349	-304.364990	-0.079583	-0.030947	0.246857	-0.885472	68.005491	128.184295	77.975255	0	0	0	207.643188	-1058.390015	0.077032	-0.085477	-0.190660	2.750031	-161.885526	-79.983220	-102.237069	0	0	0	-199.669022	-305.422272	-0.130892	-0.358491	-0.803451	1.734691	140.414441	24.868684	56.390893
1234	0	0	0	198.839493	300.407135	0.055876	-0.009018	-0.237093	-0.417042	174.048650	32.110692	-18.292413	0	0	0	202.900349	-304.364990	-0.079583	0.322477	-0.103963	0.885834	-415.776469	-86.135938	21.560218	0	0	0	207.643188	-1058.390015	0.077032	-0.447343	0.337371	-0.110915	18.841935	98.113986	-102.760678	0	0	0	-199.669022	-305.422272	-0.130892	0.170499	0.259036	1.025195	52.289116	-150.408475	-92.290446
1235	0	0	0	198.839493	300.407135	0.055876	-0.360441	-0.593343	2.057081	217.666645	102.432341	-18.280398	0	0	0	202.900349	-304.364990	-0.079583	-0.031021	0.158656	-0.531308	-196.290317	126.759043	-71.222616	0	0	0	207.643188	-1058.390015	0.077032	-0.090137	0.246696	-1.183835	244.947086	98.388663	28.954273	0	0	0	-199.669022	-305.422272	-0.130892	-0.005037	-0.272219	0.670531	8.116086	-220.509774	-55.122479
1236	0	0	0	198.839493	300.407135	0.055876	-0.096460	-0.414875	0.289877	173.291546	172.290804	0.258806	0	0	0	202.900349	-304.364990	-0.079583	0.060102	-0.547546	0.177420	-239.432017	-85.234556	21.821493	0	0	0	207.643188	-1058.390015	0.077032	-0.896136	-0.108248	-0.824719	-206.881906	169.661863	104.770735	0	0	0	-199.669022	-305.422272	-0.130892	-0.005285	0.169566	-0.748543	-258.712319	128.852001	-36.811128
1237	0	0	0	198.839493	300.407135	0.055876	0.426355	0.475338	0.290010	219.006799	-142.888582	-73.975965	0	0	0	202.900349	-304.364990	-0.079583	-0.117398	-0.371875	-0.177053	113.104150	-48.138605	3.725738	0	0	0	207.643188	-1058.390015	0.077032	0.267018	0.422587	-2.257225	-161.701657	-8.459356	67.323484	0	0	0	-199.669022	-305.422272	-0.130892	-0.093365	-0.184222	-0.039016	96.384115	-80.264634	0.641721
1238	0	0	0	198.839493	300.407135	0.055876	-0.011582	-0.059028	2.057184	87.581871	-248.717415	-55.452387	0	0	0	202.900349	-304.364990	-0.079583	-0.387369	0.157542	0.884652	67.727467	198.761544	22.137695	0	0	0	207.643188	-1058.390015	0.077032	0.181602	0.251150	1.318724	-161.782625	-44.204711	-8.029809	0	0	0	-199.669022	-305.422272	-0.130892	-0.005937	0.346582	-0.393870	51.591246	94.651729	56.314797
1239	0	0	0	198.839493	300.407135	0.055876	-0.184622	-0.326685	-0.063668	-309.300130	-75.588476	0.001001	0	0	0	202.900349	-304.364990	-0.079583	-0.210098	0.334850	0.176585	-63.573513	21.555530	-15.171597	0	0	0	207.643188	-1058.390015	0.077032	0.540454	0.251847	1.675860	154.470278	26.980517	-65.085143	0	0	0	-199.669022	-305.422272	-0.130892	-0.181254	-0.273124	-0.748503	51.798597	24.630166	0.580653
1240	0	0	0	198.839493	300.407135	0.055876	-0.275622	0.382526	-1.124296	-222.250417	100.098889	0.016655	0	0	0	202.900349	-304.364990	-0.079583	-0.031998	0.247205	-0.177230	112.715702	22.475207	22.291158	0	0	0	207.643188	-1058.390015	0.077032	0.447984	-0.019140	-0.826439	-297.318064	-115.422320	11.107238	0	0	0	-199.669022	-305.422272	-0.130892	0.172455	-0.272012	-0.038828	-125.693979	129.158063	-111.074327
1241	0	0	0	198.839493	300.407135	0.055876	0.166809	-0.059009	-1.830836	174.497758	-72.981847	148.995218	0	0	0	202.900349	-304.364990	-0.079583	0.144074	0.248459	0.531274	-62.255352	-225.579077	-52.249669	0	0	0	207.643188	-1058.390015	0.077032	-0.361027	0.154644	-2.971133	64.160615	-115.420734	-27.021410	0	0	0	-199.669022	-305.422272	-0.130892	-0.183210	0.257924	0.315518	-169.737575	-10.922146	0.459474
1242	0	0	0	198.839493	300.407135	0.055876	0.165651	-0.058593	-0.063502	-2.856652	206.399611	0.135363	0	0	0	202.900349	-304.364990	-0.079583	-0.208743	0.069723	0.176717	-151.467787	-49.472383	40.535313	0	0	0	207.643188	-1058.390015	0.077032	0.180854	-0.194385	0.604399	109.377761	205.234461	47.778057	0	0	0	-199.669022	-305.422272	-0.130892	0.703862	-0.182474	-0.748002	-80.999188	-10.750553	-148.173265
1243	0	0	0	198.839493	300.407135	0.055876	0.336779	0.829751	-0.063599	-178.332970	100.358935	111.553724	0	0	0	202.900349	-304.364990	-0.079583	0.326756	-0.017155	-2.301300	68.504364	57.533882	-14.993269	0	0	0	207.643188	-1058.390015	0.077032	0.179471	0.514571	-0.469510	109.311962	205.134939	-8.783897	0	0	0	-199.669022	-305.422272	-0.130892	0.170953	-0.094531	1.734776	184.665410	94.927372	-110.877053
1244	0	0	0	198.839493	300.407135	0.055876	-0.015372	0.828049	0.643105	-309.611711	-5.522610	-92.939369	0	0	0	202.900349	-304.364990	-0.079583	0.323225	0.160467	-0.530783	-64.628434	233.360365	-33.878047	0	0	0	207.643188	-1058.390015	0.077032	0.004047	0.253633	2.749145	-342.572531	-8.659193	-26.736099	0	0	0	-199.669022	-305.422272	-0.130892	-0.094046	0.346129	-1.103386	51.994805	-45.385290	-36.567814
1245	0	0	0	198.839493	300.407135	0.055876	0.250743	0.474320	-0.063572	-178.024974	65.271232	-74.285123	0	0	0	202.900349	-304.364990	-0.079583	0.502228	-0.103928	-0.884508	-107.895354	56.650795	21.946935	0	0	0	207.643188	-1058.390015	0.077032	0.093707	-0.012916	2.749510	-116.701962	-44.362089	-102.352308	0	0	0	-199.669022	-305.422272	-0.130892	-0.182763	-0.007310	0.670337	7.692422	-45.507591	-73.765817
1246	0	0	0	198.839493	300.407135	0.055876	0.338905	0.386130	0.289974	42.178200	-3.604197	111.722687	0	0	0	202.900349	-304.364990	-0.079583	0.055364	0.071604	1.239474	-195.942295	20.916084	59.035406	0	0	0	207.643188	-1058.390015	0.077032	0.001602	-0.016708	0.604295	109.220952	-8.740145	-121.531867	0	0	0	-199.669022	-305.422272	-0.130892	0.171137	0.258688	-0.039003	229.380253	-79.946403	-36.450152
1247	0	0	0	198.839493	300.407135	0.055876	-0.184614	-0.415259	0.643287	86.241718	-3.396678	0.243152	0	0	0	202.900349	-304.364990	-0.079583	0.318265	0.515013	1.593767	113.409780	-118.724967	40.962483	0	0	0	207.643188	-1058.390015	0.077032	0.088817	-0.553598	-1.540191	109.345787	27.071547	-8.470630	0	0	0	-199.669022	-305.422272	-0.130892	-0.447932	-0.096536	0.315475	-214.345382	93.984848	37.569821
1248	0	0	0	198.839493	300.407135	0.055876	-0.361417	-0.061563	-0.770781	-88.825573	-179.538406	55.924147	0	0	0	202.900349	-304.364990	-0.079583	-0.381128	-0.550332	-0.885600	-151.745811	21.104839	-15.302234	0	0	0	207.643188	-1058.390015	0.077032	-0.269788	0.334888	-1.541337	-26.194840	98.337712	29.269787	0	0	0	-199.669022	-305.422272	-0.130892	-0.536905	0.080144	0.315364	52.266831	-150.396307	-55.118961
1249	0	0	0	198.839493	300.407135	0.055876	0.255442	-0.235941	-1.477270	-2.099548	66.219495	-18.415857	0	0	0	202.900349	-304.364990	-0.079583	-0.206411	-0.283952	-0.177228	-17.988856	-260.656001	-52.166722	0	0	0	207.643188	-1058.390015	0.077032	0.267102	-0.021690	-2.256443	154.448344	26.947343	-83.939120	0	0	0	-199.669022	-305.422272	-0.130892	0.083241	0.258119	-1.103251	-36.458279	-115.621036	-73.769335
1250	0	0	0	198.839493	300.407135	0.055876	0.601976	0.387781	1.350547	-0.026642	-319.272904	-55.493169	0	0	0	202.900349	-304.364990	-0.079583	0.154141	-0.284231	-4.426156	24.959480	-48.598443	-15.005702	0	0	0	207.643188	-1058.390015	0.077032	-0.178066	0.160340	0.246638	109.325492	133.909539	-8.658590	0	0	0	-199.669022	-305.422272	-0.130892	0.083695	-0.095448	-0.393672	96.667284	-185.281780	-36.495236
