	Force Plate 1												Force Plate 2												Force Plate 3												Force Plate 4
Sample #	FP1_COP:X	FP1_COP:Y	FP1_COP:Z	FP1_Ref:X	FP1_Ref:Y	FP1_Ref:Z	FP1_Force:X	FP1_Force:Y	FP1_Force:Z	FP1_Moment:X	FP1_Moment:Y	FP1_Moment:Z	FP2_COP:X	FP2_COP:Y	FP2_COP:Z	FP2_Ref:X	FP2_Ref:Y	FP2_Ref:Z	FP2_Force:X	FP2_Force:Y	FP2_Force:Z	FP2_Moment:X	FP2_Moment:Y	FP2_Moment:Z	FP3_COP:X	FP3_COP:Y	FP3_COP:Z	FP3_Ref:X	FP3_Ref:Y	FP3_Ref:Z	FP3_Force:X	FP3_Force:Y	FP3_Force:Z	FP3_Moment:X	FP3_Moment:Y	FP3_Moment:Z	FP4_COP:X	FP4_COP:Y	FP4_COP:Z	FP4_Ref:X	FP4_Ref:Y	FP4_Ref:Z	FP4_Force:X	FP4_Force:Y	FP4_Force:Z	FP4_Moment:X	FP4_Moment:Y	FP4_Moment:Z
1162	0	0	0	198.839493	300.407135	0.055876	0.394305	0.039465	0.406736	46.746925	66.123048	-41.614866	0	0	0	202.900341	-304.364990	-0.079583	0.169639	-0.130169	-0.474208	318.335396	-210.989246	-181.339563	0	0	0	207.643188	-1058.390015	0.077032	0.214391	-0.082745	-0.590069	-197.465365	150.672479	38.615439	0	0	0	-199.669022	-305.422272	-0.130892	-0.347351	0.079682	0.166489	61.448864	62.809720	11.167598
1163	0	0	0	198.839493	300.407135	0.055876	0.218924	0.038364	-0.300313	1.962835	206.082529	32.661767	0	0	0	202.900341	-304.364990	-0.079583	-0.714850	-0.046843	-1.537928	7.694599	105.291511	97.055718	0	0	0	207.643188	-1058.390015	0.077032	-0.232789	-0.259281	0.125872	164.058864	257.611630	56.860771	0	0	0	-199.669022	-305.422272	-0.130892	0.095756	-0.096118	0.166812	-70.916254	-182.532218	11.168554
1164	0	0	0	198.839493	300.407135	0.055876	0.131251	-0.139335	0.760072	222.858569	32.027380	14.262750	0	0	0	202.900341	-304.364990	-0.079583	-0.189123	0.751774	-0.475175	-35.379055	-71.482055	22.675596	0	0	0	207.643188	-1058.390015	0.077032	-0.411524	-0.614107	0.484259	28.420437	150.615434	-18.209425	0	0	0	-199.669022	-305.422272	-0.130892	0.095756	-0.096118	0.166812	-159.815255	-77.753619	-7.504732
1165	0	0	0	198.839493	300.407135	0.055876	-0.044618	0.125453	-1.360907	2.048070	206.051888	-97.431086	0	0	0	202.900341	-304.364990	-0.079583	-0.185731	-0.219832	0.587674	-167.679649	-36.901509	-70.541762	0	0	0	207.643188	-1058.390015	0.077032	-0.501217	-0.169847	0.483581	390.034204	-98.538955	19.516418	0	0	0	-199.669022	-305.422272	-0.130892	-0.081956	-0.007876	0.876142	-26.549241	-217.399393	85.549683
1166	0	0	0	198.839493	300.407135	0.055876	0.659460	0.040367	-1.713892	177.949128	207.008907	-4.392622	0	0	0	202.900341	-304.364990	-0.079583	0.609663	0.314146	-0.119651	-123.370668	-107.235116	22.562587	0	0	0	207.643188	-1058.390015	0.077032	-0.413705	-0.084121	-1.304445	209.158162	43.745101	-55.939786	0	0	0	-199.669022	-305.422272	-0.130892	-0.169845	-0.096778	0.166653	-26.981866	-7.438170	-63.205170
1167	0	0	0	198.839493	300.407135	0.055876	-0.392087	-0.409361	-3.481811	91.830499	-143.898304	-4.366397	0	0	0	202.900341	-304.364990	-0.079583	-0.101834	0.487971	1.295694	53.597831	-212.268147	-32.925533	0	0	0	207.643188	-1058.390015	0.077032	-0.052874	0.452853	0.839519	-287.795434	115.109175	76.491219	0	0	0	-199.669022	-305.422272	-0.130892	0.714187	0.259453	0.876532	-71.132566	-77.551606	-63.208688
1168	0	0	0	198.839493	300.407135	0.055876	-0.658143	-0.675653	2.173549	-128.915550	-4.873932	69.795279	0	0	0	202.900341	-304.364990	-0.079583	-0.275878	0.397820	-0.475129	51.683185	140.791777	41.301255	0	0	0	207.643188	-1058.390015	0.077032	-0.052356	-0.079649	1.198010	-197.500587	-241.232697	-54.965288	0	0	0	-199.669022	-305.422272	-0.130892	-0.257932	-0.362232	0.521420	62.015201	-147.224634	-63.106054
1169	0	0	0	198.839493	300.407135	0.055876	0.043552	-0.051312	-0.300407	-129.227133	65.192293	-23.145210	0	0	0	202.900341	-304.364990	-0.079583	0.522530	0.136768	-0.473816	-35.336662	-106.738686	115.696971	0	0	0	207.643188	-1058.390015	0.077032	0.217286	0.010515	1.912647	-242.687632	-27.499047	-17.580644	0	0	0	-199.669022	-305.422272	-0.130892	-0.259683	0.257034	0.875949	-71.339916	-7.530050	-7.474676
1170	0	0	0	198.839493	300.407135	0.055876	0.128884	0.392944	0.053011	3.327344	-39.247168	-60.203236	0	0	0	202.900341	-304.364990	-0.079583	0.347814	-0.129612	-1.182187	-35.434267	-71.463760	59.877078	0	0	0	207.643188	-1058.390015	0.077032	0.125946	0.363403	0.481914	28.461043	-63.060718	-17.833505	0	0	0	-199.669022	-305.422272	-0.130892	0.095983	-0.272902	0.521603	61.448864	62.809720	11.167598
1171	0	0	0	198.839493	300.407135	0.055876	0.128884	0.392944	0.053011	-84.269008	-109.806992	-78.828494	0	0	0	202.900341	-304.364990	-0.079583	0.342098	0.578088	0.233943	139.965782	141.205880	-32.971182	0	0	0	207.643188	-1058.390015	0.077032	0.124400	-0.261101	-0.947205	-107.256643	-98.930969	-149.590926	0	0	0	-199.669022	-305.422272	-0.130892	-0.081538	0.080225	-0.188083	61.373045	97.805417	-7.429592
1172	0	0	0	198.839493	300.407135	0.055876	-0.219965	-0.229945	0.759864	-479.810861	-181.999131	-79.070645	0	0	0	202.900341	-304.364990	-0.079583	-0.186487	0.133321	-0.120744	96.781803	-35.531134	-32.948357	0	0	0	207.643188	-1058.390015	0.077032	-0.228680	0.013576	3.700935	-16.852491	7.990329	-112.176141	0	0	0	-199.669022	-305.422272	-0.130892	0.361350	-0.007125	-0.187788	-71.067891	-112.541082	-26.025827
1173	0	0	0	198.839493	300.407135	0.055876	0.302139	0.837666	0.406487	91.097747	-3.726903	-22.984623	0	0	0	202.900341	-304.364990	-0.079583	-0.539682	0.131162	-0.829512	273.682232	-175.784184	78.987984	0	0	0	207.643188	-1058.390015	0.077032	0.036421	-0.080891	0.482799	-107.103111	-98.698751	-17.613095	0	0	0	-199.669022	-305.422272	-0.130892	-0.612937	-0.097646	0.875853	150.196251	28.022381	-7.353497
1174	0	0	0	198.839493	300.407135	0.055876	0.044710	-0.051728	-2.067740	46.548516	101.171379	-23.038518	0	0	0	202.900341	-304.364990	-0.079583	-0.356999	-0.134452	-3.662085	96.185324	70.394099	4.200355	0	0	0	207.643188	-1058.390015	0.077032	0.215504	0.629986	0.481340	-107.013748	8.305079	76.468837	0	0	0	-199.669022	-305.422272	-0.130892	0.537992	-0.006452	0.521781	-160.272346	97.266923	29.609317
1175	0	0	0	198.839493	300.407135	0.055876	0.039582	0.304402	2.880709	-41.047765	30.611550	-41.664024	0	0	0	202.900341	-304.364990	-0.079583	-0.009208	-0.306954	1.296222	-167.692469	-72.139799	59.681122	0	0	0	207.643188	-1058.390015	0.077032	-0.231575	-0.079683	1.198219	254.557741	-134.044368	95.152743	0	0	0	-199.669022	-305.422272	-0.130892	0.005266	0.434710	1.230782	194.630075	-6.881423	-44.486811
1176	0	0	0	198.839493	300.407135	0.055876	0.042377	0.126254	0.053018	2.906172	30.858464	14.118916	0	0	0	202.900341	-304.364990	-0.079583	0.078672	0.134853	0.233770	-79.798360	-1.111933	3.974337	0	0	0	207.643188	-1058.390015	0.077032	0.211114	-0.354344	-3.450025	163.983037	79.382316	-37.095865	0	0	0	-199.669022	-305.422272	-0.130892	-0.523121	-0.186456	-0.897725	-204.728485	132.182511	103.914053
1177	0	0	0	198.839493	300.407135	0.055876	0.127487	0.482018	1.466858	91.583384	-108.832464	88.548962	0	0	0	202.900341	-304.364990	-0.079583	0.437204	-0.394111	-0.827804	-79.605118	-1.175965	-126.231013	0	0	0	207.643188	-1058.390015	0.077032	-0.321982	-0.258669	0.483529	28.609438	79.655396	132.747759	0	0	0	-199.669022	-305.422272	-0.130892	-0.435445	-0.097438	0.166494	61.763280	-77.178620	66.970924
1178	0	0	0	198.839493	300.407135	0.055876	-0.132986	-0.051996	0.759879	309.697860	242.767311	51.439602	0	0	0	202.900341	-304.364990	-0.079583	0.170461	0.222462	-2.244990	-211.001674	-213.592785	22.484836	0	0	0	207.643188	-1058.390015	0.077032	0.396538	-0.167162	1.912751	118.819741	-63.076902	-36.792665	0	0	0	-199.669022	-305.422272	-0.130892	0.537538	0.347115	-0.187799	-115.263208	-182.630182	48.313606
1179	0	0	0	198.839493	300.407135	0.055876	0.220108	-0.227776	0.053217	46.860098	31.105379	69.901971	0	0	0	202.900341	-304.364990	-0.079583	-0.098902	0.222323	0.233463	-36.336377	105.047869	59.788934	0	0	0	207.643188	-1058.390015	0.077032	-0.054352	-0.527072	-0.588975	-16.756360	79.381509	-18.031533	0	0	0	-199.669022	-305.422272	-0.130892	0.361357	-0.095458	0.166971	-159.641333	-147.757045	-7.481712
1180	0	0	0	198.839493	300.407135	0.055876	0.309187	-0.227725	-1.714059	91.919320	-178.907423	144.319897	0	0	0	202.900341	-304.364990	-0.079583	0.167455	0.399909	-0.828595	-78.550192	-212.980778	-107.524457	0	0	0	207.643188	-1058.390015	0.077032	0.123967	-0.172875	-1.304914	73.725558	8.305886	57.404517	0	0	0	-199.669022	-305.422272	-0.130892	-0.081559	0.345227	-1.252367	61.546968	27.802115	-7.406573
1181	0	0	0	198.839493	300.407135	0.055876	-0.219750	-0.052880	-1.007513	224.198726	-213.293785	-41.432791	0	0	0	202.900341	-304.364990	-0.079583	0.696878	-0.037858	2.005383	-34.880180	-142.132476	-70.292919	0	0	0	207.643188	-1058.390015	0.077032	-0.232339	-0.436363	0.483738	73.607494	-63.118571	-55.594069	0	0	0	-199.669022	-305.422272	-0.130892	0.096401	-0.184800	-0.542622	61.939383	-112.228937	-81.703246
1182	0	0	0	198.839493	300.407135	0.055876	0.131714	-0.139502	0.053139	-128.121916	-145.067220	-4.510231	0	0	0	202.900341	-304.364990	-0.079583	-0.183251	-0.397105	-0.474601	228.235643	106.381655	22.979365	0	0	0	207.643188	-1058.390015	0.077032	0.033942	-0.173521	-1.662364	-107.055984	115.109982	57.426899	0	0	0	-199.669022	-305.422272	-0.130892	0.008711	-0.097151	-2.316366	-204.619239	97.168958	66.754147
1183	0	0	0	198.839493	300.407135	0.055876	-0.397464	0.124001	0.406197	45.876646	241.320840	-134.580128	0	0	0	202.900341	-304.364990	-0.079583	-0.006506	-0.219624	-0.828548	-80.783289	175.427153	59.688358	0	0	0	207.643188	-1058.390015	0.077032	-0.053171	-0.169763	0.483060	-16.813762	150.540590	-55.864818	0	0	0	-199.669022	-305.422272	-0.130892	-0.347366	0.256349	-0.543032	17.634819	-147.304347	29.796037
1184	0	0	0	198.839493	300.407135	0.055876	-0.129694	-0.584609	0.053072	-40.650947	-39.485328	-78.816479	0	0	0	202.900341	-304.364990	-0.079583	-0.012969	0.223646	2.004201	7.679813	140.538987	-14.566460	0	0	0	207.643188	-1058.390015	0.077032	-0.052857	0.363998	0.839676	-197.461858	-98.682568	1.346054	0	0	0	-199.669022	-305.422272	-0.130892	0.360698	0.169891	0.166884	-26.984046	-42.391268	85.492134
1185	0	0	0	198.839493	300.407135	0.055876	-0.310493	0.390524	-0.300743	-128.158445	-145.054088	51.244067	0	0	0	202.900341	-304.364990	-0.079583	-0.095823	0.133077	-1.537098	140.812681	-35.287492	4.318560	0	0	0	207.643188	-1058.390015	0.077032	0.215690	-0.347423	0.483060	-242.739896	-98.823759	-74.017289	0	0	0	-199.669022	-305.422272	-0.130892	-0.436324	0.256361	0.166378	17.101910	62.711755	48.312650
1186	0	0	0	198.839493	300.407135	0.055876	-0.048383	0.746807	-0.654122	92.215141	-213.990757	-22.934368	0	0	0	202.900341	-304.364990	-0.079583	0.167159	0.047104	0.588067	-124.841651	175.192660	41.022351	0	0	0	207.643188	-1058.390015	0.077032	-0.141651	0.454095	1.554730	-333.075042	8.096732	-17.538126	0	0	0	-199.669022	-305.422272	-0.130892	-0.259002	-0.273317	1.940320	105.882779	27.906164	-25.965715
1187	0	0	0	198.839493	300.407135	0.055876	-0.487255	0.301348	1.819965	-392.773285	-6.307272	-60.470515	0	0	0	202.900341	-304.364990	-0.079583	-0.276025	0.221418	0.233201	9.123190	-141.879686	-14.425430	0	0	0	207.643188	-1058.390015	0.077032	0.213806	0.805180	-0.949185	-197.561496	79.281180	-55.529168	0	0	0	-199.669022	-305.422272	-0.130892	0.183630	0.169451	0.166778	150.162823	28.040633	48.403773
1188	0	0	0	198.839493	300.407135	0.055876	0.302850	0.660268	0.759997	-173.476881	100.028728	88.326105	0	0	0	202.900341	-304.364990	-0.079583	-0.537423	-0.310715	-0.829291	52.793324	-71.031360	22.806234	0	0	0	207.643188	-1058.390015	0.077032	0.213475	0.360274	-1.305956	-61.813441	186.443307	113.810962	0	0	0	-199.669022	-305.422272	-0.130892	0.008704	-0.008817	-2.671127	105.860493	27.918332	11.205646
1189	0	0	0	198.839493	300.407135	0.055876	0.308269	-0.315966	0.406763	178.742763	66.815643	-78.697772	0	0	0	202.900341	-304.364990	-0.079583	0.526144	-0.570235	-0.473463	-35.767505	-0.868291	41.241132	0	0	0	207.643188	-1058.390015	0.077032	0.216471	-0.079599	1.197697	164.045576	-134.260403	-17.865955	0	0	0	-199.669022	-305.422272	-0.130892	-0.258400	0.168003	-0.897683	-160.127491	97.187830	-212.005244
1190	0	0	0	198.839493	300.407135	0.055876	-0.223498	0.391325	1.113182	-129.275839	65.209802	51.193811	0	0	0	202.900341	-304.364990	-0.079583	0.348413	-0.041585	-1.890475	140.424231	35.326301	22.883985	0	0	0	207.643188	-1058.390015	0.077032	0.394739	0.541164	0.481288	73.735586	186.435619	94.799205	0	0	0	-199.669022	-305.422272	-0.130892	0.007201	0.168663	-0.897523	106.348832	-182.073435	67.031991
1191	0	0	0	198.839493	300.407135	0.055876	0.482218	0.128507	-0.300162	-85.831925	170.571054	32.612609	0	0	0	202.900341	-304.364990	-0.079583	-0.276025	0.221418	0.233201	52.016424	70.196195	59.937201	0	0	0	207.643188	-1058.390015	0.077032	0.124765	0.006094	-0.590121	209.294898	-98.539762	38.580742	0	0	0	-199.669022	-305.422272	-0.130892	0.095302	0.257449	-0.542767	194.520828	28.132513	-7.326959
1192	0	0	0	198.839493	300.407135	0.055876	0.746687	0.041084	-0.653435	178.855936	31.797974	32.818714	0	0	0	202.900341	-304.364990	-0.079583	0.346541	-0.393867	0.588550	186.272242	-282.215093	-69.895810	0	0	0	207.643188	-1058.390015	0.077032	-0.321549	-0.346895	0.841239	-333.059876	43.742680	1.253198	0	0	0	-199.669022	-305.422272	-0.130892	0.539282	-0.183817	-0.897089	-115.729261	27.349417	-44.684086
1193	0	0	0	198.839493	300.407135	0.055876	0.219148	0.126855	-1.360734	90.761811	66.348077	-78.755306	0	0	0	202.900341	-304.364990	-0.079583	-0.628465	-0.133895	0.232852	-211.655331	-37.163445	-145.010056	0	0	0	207.643188	-1058.390015	0.077032	0.125563	0.185063	0.124674	28.391736	186.194906	-37.126068	0	0	0	-199.669022	-305.422272	-0.130892	-0.170929	0.168804	0.876031	-71.014357	-147.524612	29.742962
1194	0	0	0	198.839493	300.407135	0.055876	0.307756	0.215647	-3.128032	46.799215	31.127265	162.825464	0	0	0	202.900341	-304.364990	-0.079583	-0.627792	0.042334	-0.829599	98.072364	-282.656639	-51.425752	0	0	0	207.643188	-1058.390015	0.077032	-0.325310	-0.263702	-2.376896	-197.531165	150.572957	-17.946497	0	0	0	-199.669022	-305.422272	-0.130892	0.361378	-0.360460	1.231256	-159.509801	-182.782903	-81.812915
1195	0	0	0	198.839493	300.407135	0.055876	-0.042947	-0.406576	0.406554	91.109923	-3.731280	-41.569347	0	0	0	202.900341	-304.364990	-0.079583	0.345038	-0.305143	1.296747	-34.782576	-177.407348	-14.473120	0	0	0	207.643188	-1058.390015	0.077032	0.211777	0.535468	-2.736481	164.123034	150.839963	94.756687	0	0	0	-199.669022	-305.422272	-0.130892	0.272178	-0.006996	0.876354	-27.222644	62.601623	48.286112
1196	0	0	0	198.839493	300.407135	0.055876	-0.218121	-0.142037	-2.774826	1.477197	311.188142	-78.871471	0	0	0	202.900341	-304.364990	-0.079583	0.253537	0.577635	0.233811	96.185324	70.394099	4.200355	0	0	0	207.643188	-1058.390015	0.077032	0.214807	-0.082115	-0.232516	209.141366	-98.771980	-93.397124	0	0	0	-199.669022	-305.422272	-0.130892	0.270427	0.612269	1.230883	-337.593122	96.838560	66.674534
1197	0	0	0	198.839493	300.407135	0.055876	-0.568128	-0.764510	-0.300640	47.095037	-3.956309	-4.428667	0	0	0	202.900341	-304.364990	-0.079583	0.166929	0.400083	-0.474473	-167.444015	-72.222126	-107.725609	0	0	0	207.643188	-1058.390015	0.077032	0.123933	0.004836	-1.305226	-197.477023	-134.328365	-17.445270	0	0	0	-199.669022	-305.422272	-0.130892	-0.170072	0.080005	-0.188136	106.110234	-77.080656	29.826093
1198	0	0	0	198.839493	300.407135	0.055876	-0.045511	-0.228511	2.880779	90.514696	101.413917	14.159698	0	0	0	202.900341	-304.364990	-0.079583	1.052019	0.404784	-0.119039	-80.575261	140.115736	41.105298	0	0	0	207.643188	-1058.390015	0.077032	-0.230743	-0.078425	1.913325	28.482976	-63.027544	1.020473	0	0	0	-199.669022	-305.422272	-0.130892	0.362434	-0.272707	-0.897166	-71.145889	-112.498494	104.074236
1199	0	0	0	198.839493	300.407135	0.055876	-0.397960	0.478465	-1.714688	-216.191650	-110.525850	-153.253728	0	0	0	202.900341	-304.364990	-0.079583	0.344209	-0.040191	0.942495	-35.947927	34.434061	41.223503	0	0	0	207.643188	-1058.390015	0.077032	-0.321668	0.275092	0.840145	73.659758	8.206364	0.842580	0	0	0	-199.669022	-305.422272	-0.130892	0.094239	0.258030	1.230893	194.672465	-41.858857	29.867659
1200	0	0	0	198.839493	300.407135	0.055876	-0.748911	0.033474	0.759455	-304.841047	-5.822197	13.925923	0	0	0	202.900341	-304.364990	-0.079583	-0.186331	-0.307859	1.295960	228.984938	-34.836798	4.449197	0	0	0	207.643188	-1058.390015	0.077032	0.035521	0.273272	-0.232933	-16.683793	43.868495	38.593057	0	0	0	-199.669022	-305.422272	-0.130892	0.361555	0.081093	-0.897282	105.403403	202.938750	48.319686
1201	0	0	0	198.839493	300.407135	0.055876	0.131251	-0.139335	0.760072	179.823627	-143.435115	-22.893586	0	0	0	202.900341	-304.364990	-0.079583	0.261815	-0.836719	-0.473724	184.177174	106.147161	4.313364	0	0	0	207.643188	-1058.390015	0.077032	0.035224	-0.349344	-0.589392	-61.987029	-170.048343	-92.956303	0	0	0	-199.669022	-305.422272	-0.130892	0.184722	-0.184464	-0.187836	-292.485820	-218.066272	66.804661
1202	0	0	0	198.839493	300.407135	0.055876	0.481730	0.394397	-1.714092	-261.558868	134.574474	-41.832986	0	0	0	202.900341	-304.364990	-0.079583	-0.098459	0.751530	-1.891528	-79.465122	-71.707401	22.610277	0	0	0	207.643188	-1058.390015	0.077032	0.036871	-0.257972	0.840666	-242.672466	8.146897	1.210680	0	0	0	-199.669022	-305.422272	-0.130892	-0.257081	-0.362696	-0.897508	-116.208637	202.382003	29.601325
1203	0	0	0	198.839493	300.407135	0.055876	0.481292	0.128840	1.113706	180.297088	-248.536245	107.224742	0	0	0	202.900341	-304.364990	-0.079583	-0.011088	-0.041654	1.650212	140.910285	-70.562372	60.138353	0	0	0	207.643188	-1058.390015	0.077032	0.661054	0.626295	-1.664501	299.670418	43.961136	57.078935	0	0	0	-199.669022	-305.422272	-0.130892	0.183843	0.169335	-0.187953	61.196944	132.855474	141.244772
1204	0	0	0	198.839493	300.407135	0.055876	-0.131580	-0.229645	0.052987	3.699808	-109.335049	-60.186485	0	0	0	202.900341	-304.364990	-0.079583	0.257158	-0.746950	2.359200	360.965213	36.416445	-51.192497	0	0	0	207.643188	-1058.390015	0.077032	0.036438	-0.169746	0.482956	73.681691	8.239538	19.696558	0	0	0	-199.669022	-305.422272	-0.130892	-0.257726	-0.274014	-0.188072	61.785566	-77.190788	29.799555
1205	0	0	0	198.839493	300.407135	0.055876	0.657822	0.218099	-0.653535	-481.074374	28.317491	143.895671	0	0	0	202.900341	-304.364990	-0.079583	-0.095215	-0.396479	-0.120348	-212.001389	-1.806267	-33.423218	0	0	0	207.643188	-1058.390015	0.077032	-0.232058	0.275109	0.840041	118.976533	150.897816	132.517281	0	0	0	-199.669022	-305.422272	-0.130892	0.271115	-0.006416	2.650016	-70.949682	-182.513966	66.925840
1206	0	0	0	198.839493	300.407135	0.055876	0.214929	0.659800	0.759939	266.849087	32.261163	14.291517	0	0	0	202.900341	-304.364990	-0.079583	-0.097695	-0.219205	0.941927	-34.311308	-248.048614	-88.840832	0	0	0	207.643188	-1058.390015	0.077032	-0.504095	-0.351962	-2.018979	28.461043	-63.060718	-17.833505	0	0	0	-199.669022	-305.422272	-0.130892	0.183864	-0.095666	0.876330	-71.154852	-77.539438	-26.037337
1207	0	0	0	198.839493	300.407135	0.055876	-0.484939	0.300516	-1.714703	48.313426	-249.233217	125.723161	0	0	0	202.900341	-304.364990	-0.079583	-0.004256	-0.043918	-2.953363	185.064499	-35.117030	-107.220687	0	0	0	207.643188	-1058.390015	0.077032	-0.234121	0.183108	-0.947569	73.598849	328.720471	0.278699	0	0	0	-199.669022	-305.422272	-0.130892	0.095515	0.257333	-0.897500	61.600501	-7.181401	48.362207
1208	0	0	0	198.839493	300.407135	0.055876	-0.395809	-0.230880	0.759749	266.177218	172.410679	-97.250109	0	0	0	202.900341	-304.364990	-0.079583	0.525314	-0.305283	-0.827717	-79.409910	-71.725696	-14.591325	0	0	0	207.643188	-1058.390015	0.077032	0.126412	0.097466	0.839936	118.910734	150.798294	75.955295	0	0	0	-199.669022	-305.422272	-0.130892	0.005266	0.434710	1.230782	-159.891073	-42.758170	-26.101922
1209	0	0	0	198.839493	300.407135	0.055876	-0.044403	0.302519	-3.128284	134.942063	-3.440593	200.060921	0	0	0	202.900341	-304.364990	-0.079583	0.431719	-0.039390	1.650868	-35.782291	34.379176	-70.381063	0	0	0	207.643188	-1058.390015	0.077032	0.393508	0.450421	-0.591216	299.648485	43.927962	38.224957	0	0	0	-199.669022	-305.422272	-0.130892	0.006556	0.257345	-0.188088	239.552297	-251.776716	-25.794022
1210	0	0	0	198.839493	300.407135	0.055876	0.129108	0.481435	-1.007410	2.298770	136.007814	88.432797	0	0	0	202.900341	-304.364990	-0.079583	-0.101604	0.134993	2.358234	-79.131884	-142.302937	41.246328	0	0	0	207.643188	-1058.390015	0.077032	-0.321150	-0.257411	1.198636	-61.894406	150.697965	38.457682	0	0	0	-199.669022	-305.422272	-0.130892	-0.081552	0.256893	-0.897606	106.065663	-77.056320	104.168877
1211	0	0	0	198.839493	300.407135	0.055876	0.049186	-0.850480	-2.421016	45.754882	241.364612	51.267000	0	0	0	202.900341	-304.364990	-0.079583	-0.449848	0.395870	-2.600118	8.110655	34.668556	59.889511	0	0	0	207.643188	-1058.390015	0.077032	-0.502049	-0.171106	-0.231526	73.556860	-27.572277	-93.364673	0	0	0	-199.669022	-305.422272	-0.130892	0.447927	0.524143	0.876285	150.532953	-111.978251	11.278223
1212	0	0	0	198.839493	300.407135	0.055876	-0.485386	0.123533	0.406139	135.347472	-38.563328	-134.455587	0	0	0	202.900341	-304.364990	-0.079583	0.256321	0.135584	-0.120088	96.754197	-35.521986	-14.347678	0	0	0	207.643188	-1058.390015	0.077032	-0.321532	-0.435751	0.841396	-152.381187	-98.839942	-92.976438	0	0	0	-199.669022	-305.422272	-0.130892	-0.081517	-0.184776	0.876200	-159.663618	-147.744877	29.689886
1213	0	0	0	198.839493	300.407135	0.055876	0.304282	0.216896	2.173970	3.043700	-4.168205	88.466300	0	0	0	202.900341	-304.364990	-0.079583	0.077095	0.135375	1.296133	52.029243	105.434531	-70.285683	0	0	0	207.643188	-1058.390015	0.077032	-0.411226	0.008509	0.840718	28.353007	43.644772	-93.437395	0	0	0	-199.669022	-305.422272	-0.130892	-0.258804	-0.096766	0.876065	328.005336	-181.541025	11.407394
1214	0	0	0	198.839493	300.407135	0.055876	-0.133723	0.391126	-1.714495	-40.825002	-4.445761	-97.409598	0	0	0	202.900341	-304.364990	-0.079583	0.609967	0.049368	0.588723	-36.642010	175.634205	22.552195	0	0	0	207.643188	-1058.390015	0.077032	0.126412	0.097466	0.839936	73.615892	8.140016	-36.865386	0	0	0	-199.669022	-305.422272	-0.130892	0.007230	-0.184672	0.521521	62.307332	-287.200623	29.868615
1215	0	0	0	198.839493	300.407135	0.055876	-0.219717	-0.407178	1.820307	-524.097292	-147.149383	88.154600	0	0	0	202.900341	-304.364990	-0.079583	-0.093261	-0.573578	-0.828503	141.271130	-141.167056	60.173611	0	0	0	207.643188	-1058.390015	0.077032	0.125496	0.540484	0.124048	-16.766388	-98.748109	-55.426244	0	0	0	-199.669022	-305.422272	-0.130892	-0.081977	0.257125	-0.188141	16.776351	202.706316	11.095020
1216	0	0	0	198.839493	300.407135	0.055876	0.219868	-0.139118	-0.300271	179.078699	-3.259337	-22.927089	0	0	0	202.900341	-304.364990	-0.079583	-0.010645	0.487553	-0.474780	51.169525	246.689636	22.647575	0	0	0	207.643188	-1058.390015	0.077032	0.036837	-0.080262	0.840353	-197.448322	-169.907959	1.471361	0	0	0	-199.669022	-305.422272	-0.130892	-0.258180	0.079553	-0.897653	-27.354176	97.627740	122.617449
1217	0	0	0	198.839493	300.407135	0.055876	0.481077	-0.048226	2.881082	-85.026114	30.373389	-60.277522	0	0	0	202.900341	-304.364990	-0.079583	0.084839	-0.661222	-1.182316	-78.993854	-142.348675	-51.757542	0	0	0	207.643188	-1058.390015	0.077032	-0.052008	0.276401	1.554938	-61.919599	-63.077709	-17.728333	0	0	0	-199.669022	-305.422272	-0.130892	0.449890	-0.095238	0.167024	17.438612	-77.288753	66.944386
1218	0	0	0	198.839493	300.407135	0.055876	-0.222795	0.302500	0.759736	-83.386553	-285.009268	-4.447961	0	0	0	202.900341	-304.364990	-0.079583	-0.182808	0.132102	-2.599592	493.363526	-33.438981	97.844740	0	0	0	207.643188	-1058.390015	0.077032	-0.140386	0.367127	2.627545	28.408532	328.711976	0.331285	0	0	0	-199.669022	-305.422272	-0.130892	0.183623	0.257785	-0.187982	-26.743268	-112.430950	-25.999289
1219	0	0	0	198.839493	300.407135	0.055876	0.040028	0.481384	0.759867	91.992379	-178.933687	32.811436	0	0	0	202.900341	-304.364990	-0.079583	-0.448024	-1.192797	1.650129	95.839266	105.751352	115.787155	0	0	0	207.643188	-1058.390015	0.077032	0.214341	0.183821	-0.590538	118.850072	8.214859	0.789995	0	0	0	-199.669022	-305.422272	-0.130892	0.097698	-0.450499	-1.606732	-71.134747	-112.504578	85.488616
1220	0	0	0	198.839493	300.407135	0.055876	0.569892	0.306206	-1.360547	-41.456759	100.712568	14.073397	0	0	0	202.900341	-304.364990	-0.079583	-0.094312	-0.573229	-0.120260	96.837015	-35.549428	-70.149849	0	0	0	207.643188	-1058.390015	0.077032	-0.232789	-0.259281	0.125872	209.262690	186.394757	56.933493	0	0	0	-199.669022	-305.422272	-0.130892	-0.258811	-0.008432	0.521303	283.245938	-6.642906	11.323307
